Mon Day Year Open High Low Close Volume Adjclose
10 15 1981 118.8 120.58 118.01 119.71 42830000 119.71
10 16 1981 119.71 120.46 118.38 119.19 37800000 119.19
10 19 1981 119.19 119.85 117.58 118.98 41590000 118.98
10 20 1981 118.98 121.29 118.78 120.28 51530000 120.28
10 21 1981 120.28 121.94 119.35 120.1 48490000 120.1
10 22 1981 120.1 120.78 118.48 119.64 40630000 119.64
10 23 1981 119.64 119.92 117.78 118.6 41990000 118.6
10 26 1981 118.6 119 116.81 118.16 38210000 118.16
10 27 1981 118.16 120.43 117.8 119.29 53030000 119.29
10 28 1981 119.29 120.96 118.39 119.45 48100000 119.45
10 29 1981 119.45 120.37 118.14 119.06 40070000 119.06
10 30 1981 119.06 122.53 118.43 121.89 59570000 121.89
11 2 1981 122.35 125.14 122.35 124.2 65100000 124.2
11 3 1981 124.2 125.52 123.14 124.8 54620000 124.8
11 4 1981 124.8 126 123.64 124.74 53450000 124.74
11 5 1981 124.74 125.8 122.98 123.54 50860000 123.54
11 6 1981 123.54 124.03 121.85 122.67 43270000 122.67
11 9 1981 122.67 124.13 121.59 123.29 48310000 123.29
11 10 1981 123.29 124.69 122.01 122.7 53940000 122.7
11 11 1981 122.7 123.82 121.51 122.92 41920000 122.92
11 12 1981 122.92 124.71 122.19 123.19 55720000 123.19
11 13 1981 123.19 123.61 121.06 121.67 45550000 121.67
11 16 1981 121.64 121.64 119.13 120.24 43740000 120.24
11 17 1981 120.24 121.78 119.5 121.15 43190000 121.15
11 18 1981 121.15 121.66 119.61 120.26 49980000 120.26
11 19 1981 120.26 121.67 119.42 120.71 48890000 120.71
11 20 1981 120.71 122.59 120.13 121.71 52010000 121.71
11 23 1981 121.71 123.09 120.76 121.6 45250000 121.6
11 24 1981 121.6 124.04 121.22 123.51 53200000 123.51
11 25 1981 123.51 125.29 123.07 124.05 58570000 124.05
11 27 1981 124.05 125.71 123.63 125.09 32770000 125.09
11 30 1981 125.09 126.97 124.18 126.35 47580000 126.35
12 1 1981 126.35 127.3 124.84 126.1 53980000 126.1
12 2 1981 126.1 126.45 124.18 124.69 44510000 124.69
12 3 1981 124.69 125.84 123.63 125.12 43770000 125.12
12 4 1981 125.12 127.32 125.12 126.26 55040000 126.26
12 7 1981 126.26 126.91 124.67 125.19 45720000 125.19
12 8 1981 125.19 125.75 123.52 124.82 45140000 124.82
12 9 1981 124.82 126.08 124.09 125.48 44810000 125.48
12 10 1981 125.48 126.54 124.6 125.71 47020000 125.71
12 11 1981 125.71 126.26 124.32 124.93 45850000 124.93
12 14 1981 124.37 124.37 122.17 122.78 44740000 122.78
12 15 1981 122.78 123.78 121.83 122.99 44130000 122.99
12 16 1981 122.99 123.66 121.73 122.42 42770000 122.42
12 17 1981 122.42 123.79 121.82 123.12 47230000 123.12
12 18 1981 123.12 124.87 122.56 124 50940000 124
12 21 1981 124 124.71 122.67 123.34 41290000 123.34
12 22 1981 123.34 124.17 122.19 122.88 48320000 122.88
12 23 1981 122.88 123.59 121.58 122.31 42910000 122.31
12 24 1981 122.31 123.06 121.57 122.54 23940000 122.54
12 28 1981 122.54 123.36 121.73 122.27 28320000 122.27
12 29 1981 122.27 122.9 121.12 121.67 35300000 121.67
12 30 1981 121.67 123.11 121.04 122.3 42960000 122.3
12 31 1981 122.3 123.42 121.57 122.55 40780000 122.55
1 4 1982 122.55 123.72 121.48 122.74 36760000 122.74
1 5 1982 122.61 122.61 119.57 120.05 47510000 120.05
1 6 1982 120.05 120.45 117.99 119.18 51510000 119.18
1 7 1982 119.18 119.88 117.7 118.93 43410000 118.93
1 8 1982 118.93 120.59 118.55 119.55 42050000 119.55
1 11 1982 119.55 120.34 116.47 116.78 51900000 116.78
1 12 1982 116.78 117.49 115.18 116.3 49800000 116.3
1 13 1982 116.3 117.46 114.24 114.88 49130000 114.88
1 14 1982 114.88 116.3 114.07 115.54 42940000 115.54
1 15 1982 115.54 117.14 115.1 116.33 43310000 116.33
1 18 1982 116.33 117.69 114.85 117.22 44920000 117.22
1 19 1982 117.22 118.15 115.52 115.97 45070000 115.97
1 20 1982 115.97 116.64 114.29 115.27 48860000 115.27
1 21 1982 115.27 116.92 114.6 115.75 48610000 115.75
1 22 1982 115.75 116.53 114.58 115.38 44370000 115.38
1 25 1982 115.38 115.93 113.63 115.41 43170000 115.41
1 26 1982 115.41 116.6 114.49 115.19 44870000 115.19
1 27 1982 115.19 116.6 114.38 115.74 50060000 115.74
1 28 1982 116.1 119.35 116.1 118.92 66690000 118.92
1 29 1982 118.92 121.38 118.64 120.4 73400000 120.4
2 1 1982 119.81 119.81 117.14 117.78 47720000 117.78
2 2 1982 117.78 119.15 116.91 118.01 45020000 118.01
2 3 1982 118.01 118.67 116.04 116.48 49560000 116.48
2 4 1982 116.48 117.49 114.88 116.42 53300000 116.42
2 5 1982 116.42 118.26 115.74 117.26 53350000 117.26
2 8 1982 117.04 117.04 114.2 114.63 48500000 114.63
2 9 1982 114.63 115.15 112.82 113.68 54420000 113.68
2 10 1982 113.68 115.62 113.45 114.66 46620000 114.66
2 11 1982 114.66 115.59 113.41 114.43 46730000 114.43
2 12 1982 114.43 115.39 113.7 114.38 37070000 114.38
2 16 1982 114.38 114.63 112.06 114.06 48880000 114.06
2 17 1982 114.06 115.09 112.97 113.69 47660000 113.69
2 18 1982 113.69 115.04 112.97 113.82 60810000 113.82
2 19 1982 113.82 114.58 112.33 113.22 51340000 113.22
2 22 1982 113.22 114.9 111.2 111.59 58310000 111.59
2 23 1982 111.59 112.46 110.03 111.51 60100000 111.51
2 24 1982 111.51 113.88 110.71 113.47 64800000 113.47
2 25 1982 113.47 114.86 112.44 113.21 54160000 113.21
2 26 1982 113.21 114.01 112.04 113.11 43840000 113.11
3 1 1982 113.11 114.32 111.86 113.31 53010000 113.31
3 2 1982 113.31 114.8 112.03 112.68 63800000 112.68
3 3 1982 112.51 112.51 109.98 110.92 70230000 110.92
3 4 1982 110.92 111.78 108.77 109.88 74340000 109.88
3 5 1982 109.88 110.9 108.31 109.34 67440000 109.34
3 8 1982 109.34 111.06 107.03 107.34 67330000 107.34
3 9 1982 107.34 109.88 106.17 108.83 76060000 108.83
3 10 1982 108.83 110.98 108.09 109.41 59440000 109.41
3 11 1982 109.41 110.87 108.38 109.36 52960000 109.36
3 12 1982 109.36 109.72 104.46 108.61 49600000 108.61
3 15 1982 108.61 109.99 107.47 109.45 43370000 109.45
3 16 1982 109.45 110.92 108.57 109.28 48900000 109.28
3 17 1982 109.28 110.1 108.11 109.08 48900000 109.08
3 18 1982 109.08 111.02 108.85 110.3 54270000 110.3
3 19 1982 110.3 111.59 109.64 110.61 46250000 110.61
3 22 1982 110.71 113.35 110.71 112.77 57610000 112.77
3 23 1982 112.77 114.51 112.29 113.55 67130000 113.55
3 24 1982 113.55 114.31 112.23 112.97 49380000 112.97
3 25 1982 112.97 114.26 112.02 113.21 51970000 113.21
3 26 1982 113.21 113.43 111.26 111.94 42400000 111.94
3 29 1982 111.94 112.82 110.9 112.3 37100000 112.3
3 30 1982 112.3 113.09 111.3 112.27 43900000 112.27
3 31 1982 112.27 113.17 111.32 111.96 43300000 111.96
4 1 1982 111.96 114.22 111.48 113.79 57100000 113.79
4 2 1982 113.79 115.79 113.65 115.12 59800000 115.12
4 5 1982 115.12 115.9 113.94 114.73 46900000 114.73
4 6 1982 114.73 115.92 113.7 115.36 43200000 115.36
4 7 1982 115.36 116.45 114.58 115.46 53130000 115.46
4 8 1982 115.46 116.94 114.94 116.22 60190000 116.22
4 12 1982 116.22 117.02 115.16 116 46520000 116
4 13 1982 116 117.12 115.16 115.99 48660000 115.99
4 14 1982 115.99 116.69 114.8 115.83 45150000 115.83
4 15 1982 115.83 116.86 115.02 116.35 45700000 116.35
4 16 1982 116.35 117.7 115.68 116.81 55890000 116.81
4 19 1982 116.81 118.16 115.83 116.7 58470000 116.7
4 20 1982 115.8 117.14 114.83 115.44 54610000 115.44
4 21 1982 115.48 115.87 115.3 115.72 57820000 115.72
4 22 1982 115.72 117.25 115.72 117.19 64470000 117.19
4 23 1982 118.02 118.64 117.19 118.64 71840000 118.64
4 26 1982 118.94 119.33 118.25 119.26 60500000 119.26
4 27 1982 119.07 119.26 117.73 118 56480000 118
4 28 1982 117.83 118.05 116.94 117.26 50530000 117.26
4 29 1982 116.4 117.24 116.11 116.14 51330000 116.14
4 30 1982 116.21 116.78 116.07 116.44 48200000 116.44
5 3 1982 115.96 116.82 115.91 116.82 46490000 116.82
5 4 1982 117.41 117.64 116.85 117.46 58720000 117.46
5 5 1982 117.85 118.05 117.31 117.67 58860000 117.67
5 6 1982 118.82 118.83 117.68 118.68 67540000 118.68
5 7 1982 119.08 119.89 118.71 119.47 67130000 119.47
5 10 1982 119.08 119.49 118.37 118.38 46300000 118.38
5 11 1982 118.54 119.59 118.32 119.42 54680000 119.42
5 12 1982 119.89 119.92 118.76 119.17 59210000 119.17
5 13 1982 119.08 119.2 118.13 118.22 58230000 118.22
5 14 1982 118.2 118.4 118.01 118.01 49900000 118.01
5 17 1982 117.62 118.02 116.66 116.71 45600000 116.71
5 18 1982 116.35 116.7 115.71 115.84 48970000 115.84
5 19 1982 115.61 115.96 114.82 114.89 48840000 114.89
5 20 1982 114.85 115.07 114.37 114.59 48330000 114.59
5 21 1982 115.03 115.13 114.6 114.89 45260000 114.89
5 24 1982 114.46 114.86 114.24 114.79 38510000 114.79
5 25 1982 115.5 115.51 114.4 114.4 44010000 114.4
5 26 1982 113.68 114.4 112.88 113.11 51250000 113.11
5 27 1982 113.11 113.12 112.58 112.66 44730000 112.66
5 28 1982 112.79 112.8 111.66 111.88 43900000 111.88
6 1 1982 111.97 112.07 111.66 111.68 41650000 111.68
6 2 1982 111.74 112.19 111.55 112.04 49220000 112.04
6 3 1982 112.04 112.48 111.45 111.86 48450000 111.86
6 4 1982 111.66 111.85 110.02 110.09 44110000 110.09
6 7 1982 109.59 110.59 109.42 110.12 44630000 110.12
6 8 1982 110.33 110.33 109.6 109.63 46820000 109.63
6 9 1982 109.46 109.63 108.53 108.99 55770000 108.99
6 10 1982 109.35 109.7 108.96 109.61 50950000 109.61
6 11 1982 111.11 111.48 109.65 111.24 68610000 111.24
6 14 1982 110.5 111.22 109.9 109.96 40100000 109.96
6 15 1982 109.63 109.96 108.98 109.69 44970000 109.69
6 16 1982 110.1 110.13 108.82 108.87 56280000 108.87
6 17 1982 108.01 108.85 107.48 107.6 49230000 107.6
6 18 1982 107.6 107.6 107.07 107.28 53800000 107.28
6 21 1982 107.28 107.88 107.01 107.2 50370000 107.2
6 22 1982 107.25 108.3 107.17 108.3 55290000 108.3
6 23 1982 108.59 110.14 108.09 110.14 62710000 110.14
6 24 1982 110.25 110.92 109.79 109.83 55860000 109.83
6 25 1982 109.56 109.83 109.09 109.14 38740000 109.14
6 28 1982 109.3 110.45 109.17 110.26 40700000 110.26
6 29 1982 110.26 110.57 109.68 110.21 46990000 110.21
6 30 1982 110.95 111 109.5 109.61 65280000 109.61
7 1 1982 109.52 109.63 108.62 108.71 47900000 108.71
7 2 1982 108.1 108.71 107.6 107.65 43760000 107.65
7 6 1982 107.27 107.67 106.74 107.29 44350000 107.29
7 7 1982 107.08 107.61 106.99 107.22 46920000 107.22
7 8 1982 106.85 107.53 105.57 107.53 63270000 107.53
7 9 1982 108.23 108.97 107.56 108.83 65870000 108.83
7 12 1982 109.48 109.62 108.89 109.57 74690000 109.57
7 13 1982 109.19 110.07 109.19 109.45 66170000 109.45
7 14 1982 109.68 110.44 109.08 110.44 58160000 110.44
7 15 1982 110.83 110.95 110.27 110.47 61090000 110.47
7 16 1982 110.16 111.48 110.16 111.07 58740000 111.07
7 19 1982 111.75 111.78 110.66 110.73 53030000 110.73
7 20 1982 111.11 111.56 110.35 111.54 61060000 111.54
7 21 1982 112.15 112.39 111.38 111.42 66770000 111.42
7 22 1982 110.95 112.02 110.94 111.48 53870000 111.48
7 23 1982 111.46 111.58 111.05 111.17 47280000 111.17
7 26 1982 110.66 111.16 110.29 110.36 37740000 110.36
7 27 1982 110.26 110.35 109.36 109.43 45740000 109.43
7 28 1982 109.42 109.42 107.53 107.74 53830000 107.74
7 29 1982 107.42 107.92 106.62 107.72 55680000 107.72
7 30 1982 107.35 107.95 107.01 107.09 39270000 107.09
8 2 1982 107.71 109.09 107.11 108.98 53460000 108.98
8 3 1982 108.98 109.43 107.81 107.83 60480000 107.83
8 4 1982 107.83 107.83 106.11 106.14 53440000 106.14
8 5 1982 106.1 106.1 104.76 105.16 54700000 105.16
8 6 1982 105.16 105.16 103.67 103.71 48660000 103.71
8 9 1982 103.69 103.69 102.2 103.08 54560000 103.08
8 10 1982 103.11 103.84 102.82 102.84 52680000 102.84
8 11 1982 102.83 103.01 102.48 102.6 49040000 102.6
8 12 1982 102.6 103.22 102.39 102.42 50080000 102.42
8 13 1982 102.42 103.85 102.4 103.85 44720000 103.85
8 16 1982 103.86 105.52 103.86 104.09 55420000 104.09
8 17 1982 105.4 109.04 104.09 109.04 92860000 109.04
8 18 1982 109.04 111.58 108.46 108.54 132690000 108.54
8 19 1982 108.53 109.86 108.34 109.16 78270000 109.16
8 20 1982 109.19 113.02 109.19 113.02 95890000 113.02
8 23 1982 113.02 116.11 112.65 116.11 110310000 116.11
8 24 1982 116.11 116.39 115.08 115.35 121650000 115.35
8 25 1982 115.35 118.12 115.11 117.58 106200000 117.58
8 26 1982 117.57 120.26 117.57 118.55 137330000 118.55
8 27 1982 117.38 118.56 116.63 117.11 74410000 117.11
8 30 1982 117.05 117.66 115.79 117.66 59560000 117.66
8 31 1982 117.65 119.6 117.65 119.51 86360000 119.51
9 1 1982 119.52 120.05 117.98 118.25 82830000 118.25
9 2 1982 118.24 120.32 117.84 120.29 74740000 120.29
9 3 1982 120.31 123.64 120.31 122.68 130910000 122.68
9 7 1982 122.68 122.68 121.19 121.37 68960000 121.37
9 8 1982 121.33 123.11 121.19 122.2 77960000 122.2
9 9 1982 122.19 123.22 121.9 121.97 73090000 121.97
9 10 1982 121.97 121.98 120.27 120.97 71080000 120.97
9 13 1982 120.94 122.24 120.25 122.24 59520000 122.24
9 14 1982 122.27 123.69 122.27 123.1 83070000 123.1
9 15 1982 123.09 124.81 122.72 124.29 69680000 124.29
9 16 1982 124.28 124.88 123.65 123.77 78900000 123.77
9 17 1982 123.76 123.76 122.34 122.55 63950000 122.55
9 20 1982 122.54 122.54 121.48 122.51 58520000 122.51
9 21 1982 122.51 124.91 122.51 124.88 82920000 124.88
9 22 1982 124.9 126.43 123.99 123.99 113150000 123.99
9 23 1982 123.99 124.19 122.96 123.81 68260000 123.81
9 24 1982 123.79 123.8 123.11 123.32 54600000 123.32
9 27 1982 123.32 123.62 122.75 123.62 44840000 123.62
9 28 1982 123.62 124.16 123.21 123.24 65900000 123.24
9 29 1982 123.24 123.24 121.28 121.63 62550000 121.63
9 30 1982 121.62 121.62 120.14 120.42 62610000 120.42
10 1 1982 120.4 121.97 120.15 121.97 6.5e+07 121.97
10 4 1982 121.97 121.97 120.56 121.51 55650000 121.51
10 5 1982 121.6 122.73 121.6 121.98 69770000 121.98
10 6 1982 122 125.97 122 125.97 93570000 125.97
10 7 1982 125.99 128.96 125.99 128.8 147070000 128.8
10 8 1982 128.79 131.11 128.79 131.05 122250000 131.05
10 11 1982 131.06 135.53 131.06 134.47 138530000 134.47
10 12 1982 134.48 135.85 133.59 134.44 126310000 134.44
10 13 1982 134.42 137.97 134.14 136.71 139800000 136.71
10 14 1982 136.71 136.89 134.55 134.57 107530000 134.57
10 15 1982 134.55 134.61 133.28 133.57 80290000 133.57
10 18 1982 133.59 136.73 133.59 136.73 83790000 136.73
10 19 1982 136.73 137.96 135.72 136.58 100850000 136.58
10 20 1982 136.58 139.23 136.37 139.23 98680000 139.23
10 21 1982 139.23 140.27 137.63 139.06 122460000 139.06
10 22 1982 139.06 140.4 138.75 138.83 101120000 138.83
10 25 1982 138.81 138.81 133.32 133.32 83720000 133.32
10 26 1982 133.29 134.48 131.5 134.48 102080000 134.48
10 27 1982 134.48 135.92 134.48 135.29 81670000 135.29
10 28 1982 135.28 135.42 133.59 133.59 73590000 133.59
10 29 1982 133.54 134.02 132.64 133.72 74830000 133.72
11 1 1982 133.72 136.03 133.22 135.47 73530000 135.47
11 2 1982 135.48 138.51 135.48 137.49 104770000 137.49
11 3 1982 137.53 142.88 137.53 142.87 137010000 142.87
11 4 1982 142.85 143.99 141.65 141.85 149350000 141.85
11 5 1982 141.85 142.43 141.32 142.16 96550000 142.16
11 8 1982 142.12 142.12 139.98 140.44 75240000 140.44
11 9 1982 140.48 143.16 140.46 143.02 111220000 143.02
11 10 1982 143.04 144.36 140.8 141.16 113240000 141.16
11 11 1982 141.15 141.75 139.88 141.75 78410000 141.75
11 12 1982 141.75 141.85 139.53 139.53 95080000 139.53
11 15 1982 139.54 139.54 137 137.03 78900000 137.03
11 16 1982 136.97 136.97 134.05 135.42 102910000 135.42
11 17 1982 135.47 137.93 135.47 137.93 84440000 137.93
11 18 1982 137.93 138.78 137.47 138.34 77620000 138.34
11 19 1982 138.35 138.93 137 137.02 70310000 137.02
11 22 1982 137.03 137.1 134.21 134.22 74960000 134.22
11 23 1982 134.21 134.28 132.89 132.93 72920000 132.93
11 24 1982 132.92 133.88 132.92 133.88 67220000 133.88
11 26 1982 133.89 134.88 133.89 134.88 38810000 134.88
11 29 1982 134.89 135.29 133.69 134.2 61080000 134.2
11 30 1982 134.2 138.53 134.19 138.53 93470000 138.53
12 1 1982 138.56 140.37 138.35 138.72 107850000 138.72
12 2 1982 138.72 139.63 138.66 138.82 77600000 138.82
12 3 1982 138.87 139.59 138.59 138.69 71540000 138.69
12 6 1982 138.7 141.77 138.01 141.77 83880000 141.77
12 7 1982 141.79 143.68 141.79 142.72 111620000 142.72
12 8 1982 142.71 143.58 141.82 141.82 97430000 141.82
12 9 1982 141.8 141.8 139.92 140 90320000 140
12 10 1982 139.99 141.15 139.35 139.57 86430000 139.57
12 13 1982 139.57 140.12 139.5 139.95 63140000 139.95
12 14 1982 139.99 142.5 137.34 137.4 98380000 137.4
12 15 1982 137.4 137.4 135.12 135.24 81030000 135.24
12 16 1982 135.22 135.78 134.79 135.3 73680000 135.3
12 17 1982 135.35 137.71 135.35 137.49 76010000 137.49
12 20 1982 137.49 137.84 136.19 136.25 62210000 136.25
12 21 1982 136.24 139.27 136.07 138.61 78010000 138.61
12 22 1982 138.63 139.69 138.6 138.83 83470000 138.83
12 23 1982 138.84 139.94 138.84 139.72 62880000 139.72
12 27 1982 139.73 142.32 139.72 142.17 64690000 142.17
12 28 1982 142.18 142.34 140.75 140.77 58610000 140.77
12 29 1982 140.77 141.73 140.68 141.24 54810000 141.24
12 30 1982 141.24 141.68 140.22 140.33 56380000 140.33
12 31 1982 140.34 140.78 140.27 140.64 42110000 140.64
1 3 1983 140.65 141.33 138.2 138.34 59080000 138.34
1 4 1983 138.33 141.36 138.08 141.36 75530000 141.36
1 5 1983 141.35 142.6 141.15 141.96 95390000 141.96
1 6 1983 142.01 145.77 142.01 145.27 129410000 145.27
1 7 1983 145.27 146.46 145.15 145.18 127290000 145.18
1 10 1983 145.19 147.25 144.58 146.78 101890000 146.78
1 11 1983 146.79 146.83 145.38 145.78 98250000 145.78
1 12 1983 145.76 148.36 145.76 146.69 109850000 146.69
1 13 1983 146.67 146.94 145.67 145.73 77030000 145.73
1 14 1983 145.72 147.12 145.72 146.65 86480000 146.65
1 17 1983 146.65 147.9 146.64 146.72 89210000 146.72
1 18 1983 146.71 146.74 145.52 146.4 78380000 146.4
1 19 1983 146.4 146.45 144.51 145.27 80900000 145.27
1 20 1983 145.29 146.62 145.29 146.29 82790000 146.29
1 21 1983 146.3 146.3 143.25 143.85 77110000 143.85
1 24 1983 143.84 143.84 139.1 139.97 90800000 139.97
1 25 1983 139.98 141.75 139.98 141.75 79740000 141.75
1 26 1983 141.77 142.16 141.16 141.54 73720000 141.54
1 27 1983 141.54 144.3 141.54 144.27 88120000 144.27
1 28 1983 144.31 145.47 144.25 144.51 89490000 144.51
1 31 1983 144.51 145.3 143.93 145.3 67140000 145.3
2 1 1983 145.29 145.29 142.96 142.96 82750000 142.96
2 2 1983 142.95 143.52 141.9 143.23 77220000 143.23
2 3 1983 143.25 144.43 143.25 144.26 78890000 144.26
2 4 1983 144.26 146.14 144.14 146.14 8.7e+07 146.14
2 7 1983 146.14 147.42 146.14 146.93 86030000 146.93
2 8 1983 146.93 147.21 145.52 145.7 76580000 145.7
2 9 1983 145.7 145.83 144.09 145 84520000 145
2 10 1983 145.04 147.75 145.04 147.5 93510000 147.5
2 11 1983 147.51 148.81 147.18 147.65 86700000 147.65
2 14 1983 147.71 149.14 147.4 148.93 72640000 148.93
2 15 1983 148.94 149.41 148.13 148.3 89040000 148.3
2 16 1983 148.31 148.66 147.41 147.43 82100000 147.43
2 17 1983 147.43 147.57 143.84 147.44 74930000 147.44
2 18 1983 147.44 148.29 147.21 148 77420000 148
2 22 1983 148.01 148.11 145.42 145.48 84080000 145.48
2 23 1983 145.47 146.79 145.4 146.79 84100000 146.79
2 24 1983 146.8 149.67 146.8 149.6 113220000 149.6
2 25 1983 149.6 150.88 149.6 149.74 100970000 149.74
2 28 1983 149.74 149.74 147.81 148.06 83750000 148.06
3 1 1983 148.07 150.88 148.07 150.88 103750000 150.88
3 2 1983 150.91 152.63 150.91 152.3 112600000 152.3
3 3 1983 152.31 154.16 152.31 153.48 114440000 153.48
3 4 1983 153.47 153.67 152.53 153.67 90930000 153.67
3 7 1983 153.67 154 152.65 153.67 84020000 153.67
3 8 1983 153.63 153.63 151.26 151.26 79410000 151.26
3 9 1983 151.25 152.87 150.84 152.87 84250000 152.87
3 10 1983 152.87 154.01 151.75 151.8 95410000 151.8
3 11 1983 151.75 151.75 150.65 151.24 67240000 151.24
3 14 1983 151.28 151.3 150.24 150.83 61890000 150.83
3 15 1983 150.83 151.37 150.4 151.37 62410000 151.37
3 16 1983 151.36 151.62 149.78 149.81 83570000 149.81
3 17 1983 149.8 149.8 149.12 149.59 70290000 149.59
3 18 1983 149.59 150.29 149.56 149.9 75110000 149.9
3 21 1983 149.82 151.2 149.32 151.19 72160000 151.19
3 22 1983 151.21 151.59 150.6 150.66 79610000 150.66
3 23 1983 150.65 152.98 150.65 152.81 94980000 152.81
3 24 1983 152.82 153.78 152.82 153.37 92340000 153.37
3 25 1983 153.37 153.71 152.3 152.67 77330000 152.67
3 28 1983 152.67 152.67 151.56 151.85 58510000 151.85
3 29 1983 151.85 152.46 151.42 151.59 65300000 151.59
3 30 1983 151.6 153.39 151.6 153.39 75800000 153.39
3 31 1983 153.41 155.02 152.86 152.96 100570000 152.96
4 4 1983 152.92 153.02 152.23 153.02 66010000 153.02
4 5 1983 153.04 153.92 151.81 151.9 76810000 151.9
4 6 1983 151.9 151.9 150.17 151.04 77140000 151.04
4 7 1983 151.04 151.76 150.81 151.76 69480000 151.76
4 8 1983 151.77 152.85 151.39 152.85 67710000 152.85
4 11 1983 152.87 155.14 152.87 155.14 81440000 155.14
4 12 1983 155.15 155.82 154.78 155.82 79900000 155.82
